segment_id,latitude,longitude,zone_no,zone_name,road_class,elevation_m,slope_degrees,distance_to_coast_km,distance_to_major_canal_m,subsidence_rate_mm_yr,soil_infiltration_rate_mm_hr,swd_pipe_diameter_mm,swd_pipe_material,theoretical_drain_capacity_cumecs,solid_waste_generated_tpd,desilting_completed_pct,chronic_blockage_flag,drain_clogging_factor_mu,effective_drain_capacity_cumecs,rainfall_24h_mm,rainfall_peak_intensity_mm_hr,surface_runoff_inflow_cumecs,is_flooded,flood_depth_cm,flood_severity_level,safe_vehicle_passage
CHN_SEG_01402,13.056956,80.245757,9,Teynampet,street,7.7,0.46,9.35,794.5,3.6,7.8,600,RCC_Hume_NP2,0.255,540.0,78.5,0,0.383,0.157,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01403,13.069662,80.211852,8,Annanagar,street_limited,12.85,0.95,13.11,44.6,3.6,12.5,600,RCC_Hume_NP2,0.367,430.0,78.5,0,0.337,0.243,299.0088,49.8,0.242,1,21.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01404,13.091616,80.221996,8,Annanagar,street,9.4,0.81,11.99,1265.9,3.6,12.5,600,RCC_Hume_NP2,0.339,430.0,78.5,0,0.337,0.225,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01405,13.143484,79.858328,7,Ambattur,main,12.88,1.02,52.36,768.8,3.6,12.5,600,RCC_Hume_NP2,0.38,390.0,71.0,0,0.357,0.244,299.0088,49.8,0.242,1,21.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01406,12.987588,80.258163,13,Adyar,street,5.45,0.55,7.97,1122.5,3.6,7.8,600,RCC_Hume_NP2,0.279,450.0,71.0,1,0.583,0.116,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01407,12.998593,80.164996,12,Alandur,residential,7.23,0.85,18.32,519.3,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,22.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01408,13.093779,80.273505,5,Royapuram,main,4.17,0.32,6.27,1323.0,3.6,4.2,600,RCC_Hume_NP2,0.213,480.0,62.0,0,0.44,0.119,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01409,12.972585,80.223509,14,Perungudi,street,1.44,0.39,11.82,1391.6,4.7,4.2,600,RCC_Hume_NP2,0.235,370.0,71.0,0,0.349,0.153,299.0088,49.8,0.242,1,114.9,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01410,13.076371,80.237378,8,Annanagar,service,9.92,1.0,10.28,502.7,3.6,12.5,600,RCC_Hume_NP2,0.376,430.0,78.5,0,0.337,0.249,299.0088,49.8,0.242,1,19.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01411,12.977031,80.236187,14,Perungudi,street_limited,3.19,0.29,10.41,1391.1,4.7,4.2,600,RCC_Hume_NP2,0.203,370.0,71.0,0,0.349,0.132,299.0088,49.8,0.242,1,65.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01412,13.042078,80.267314,9,Teynampet,street_limited,8.14,0.73,6.96,1365.2,3.6,7.8,600,RCC_Hume_NP2,0.321,540.0,78.5,1,0.583,0.134,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01413,13.119092,80.267186,4,Tondiarpet,street_limited,2.72,0.64,6.97,834.1,4.7,4.2,600,RCC_Hume_NP2,0.301,410.0,62.0,0,0.411,0.177,299.0088,49.8,0.242,1,81.2,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01414,13.067292,80.231649,10,Kodambakkam,street_limited,8.51,0.72,10.92,121.2,3.6,7.8,600,RCC_Hume_NP2,0.319,560.0,78.5,0,0.391,0.194,299.0088,49.8,0.242,1,16.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01415,13.031111,80.195241,11,Valasaravakkam,main,9.63,0.91,14.96,1326.7,3.6,12.5,600,RCC_Hume_NP2,0.359,310.0,71.0,0,0.324,0.243,299.0088,49.8,0.242,1,16.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01416,13.04682,80.2788,9,Teynampet,street_limited,6.67,0.67,5.68,1254.1,3.6,7.8,600,RCC_Hume_NP2,0.308,540.0,78.5,0,0.383,0.19,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01417,13.088264,80.221996,8,Annanagar,main,9.52,0.88,11.99,1148.4,3.6,12.5,600,RCC_Hume_NP2,0.353,430.0,78.5,0,0.337,0.234,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01418,13.122794,80.258471,6,Thiru-Vi-Ka Nagar,street_limited,4.44,0.66,7.94,612.9,3.6,12.5,600,RCC_Hume_NP2,0.306,420.0,71.0,0,0.37,0.193,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01419,13.040986,80.179488,11,Valasaravakkam,street,9.33,0.94,16.71,1380.1,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,18.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01420,12.92409,80.127308,15,Sholinganallur,street,3.8,0.48,22.5,1149.7,4.7,4.2,600,RCC_Hume_NP2,0.261,290.0,71.0,0,0.316,0.179,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01421,13.112037,80.228449,6,Thiru-Vi-Ka Nagar,street,6.05,0.68,11.27,1171.2,3.6,12.5,600,RCC_Hume_NP2,0.31,420.0,71.0,0,0.37,0.195,299.0088,49.8,0.242,1,19.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01422,12.819315,80.03802,15,Sholinganallur,street,1.62,0.26,32.41,113.1,4.7,4.2,600,RCC_Hume_NP2,0.192,290.0,71.0,0,0.316,0.131,299.0088,49.8,0.242,1,108.7,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01423,12.909369,80.101127,15,Sholinganallur,street,1.1,0.4,25.4,1388.4,4.7,4.2,600,RCC_Hume_NP2,0.238,290.0,71.0,0,0.316,0.163,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01424,12.945294,80.187283,12,Alandur,street,10.29,0.69,15.84,135.0,3.6,12.5,600,RCC_Hume_NP2,0.313,330.0,71.0,0,0.332,0.209,299.0088,49.8,0.242,1,20.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01425,12.968599,80.231209,14,Perungudi,street_limited,1.42,0.47,10.97,1333.7,4.7,4.2,600,RCC_Hume_NP2,0.258,370.0,71.0,0,0.349,0.168,299.0088,49.8,0.242,1,115.5,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01426,13.086161,80.18816,8,Annanagar,main,12.35,0.92,15.74,1058.0,3.6,12.5,600,RCC_Hume_NP2,0.361,430.0,78.5,0,0.337,0.239,299.0088,49.8,0.242,1,18.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01427,13.05815,80.190888,11,Valasaravakkam,street,10.02,0.67,15.44,724.3,3.6,12.5,600,RCC_Hume_NP2,0.308,310.0,71.0,0,0.324,0.208,299.0088,49.8,0.242,1,14.3,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_01428,12.999913,80.211991,12,Alandur,street_limited,10.63,0.85,13.1,432.5,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,22.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01429,13.01793,80.19148,12,Alandur,street,10.48,0.55,15.38,775.2,3.6,12.5,600,RCC_Hume_NP2,0.279,330.0,71.0,0,0.332,0.186,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01430,12.988672,80.191539,12,Alandur,street,7.55,0.76,15.37,1075.5,3.6,12.5,600,RCC_Hume_NP2,0.328,330.0,71.0,0,0.332,0.219,299.0088,49.8,0.242,1,20.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01431,13.071556,80.2083,8,Annanagar,street,12.84,0.97,13.51,176.7,3.6,12.5,600,RCC_Hume_NP2,0.371,430.0,78.5,0,0.337,0.246,299.0088,49.8,0.242,1,21.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01432,12.94435,80.242389,14,Perungudi,street,2.09,0.36,9.72,69.2,4.7,4.2,600,RCC_Hume_NP2,0.226,370.0,71.0,0,0.349,0.147,299.0088,49.8,0.242,1,96.7,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01433,12.979634,80.228774,14,Perungudi,street,3.0,0.27,11.24,1358.9,4.7,4.2,600,RCC_Hume_NP2,0.196,370.0,71.0,0,0.349,0.128,299.0088,49.8,0.242,1,71.2,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01434,13.051884,80.25025,9,Teynampet,street,8.03,0.57,8.85,1058.3,3.6,7.8,600,RCC_Hume_NP2,0.284,540.0,78.5,0,0.383,0.175,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01435,12.983453,80.266456,13,Adyar,street,5.45,0.46,7.05,1270.3,3.6,7.8,600,RCC_Hume_NP2,0.255,450.0,71.0,0,0.383,0.157,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01436,12.952422,80.170283,12,Alandur,service,10.12,0.81,17.73,612.7,3.6,12.5,600,RCC_Hume_NP2,0.339,330.0,71.0,0,0.332,0.226,299.0088,49.8,0.242,1,19.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01437,13.002801,80.205001,12,Alandur,street_limited,10.6,0.83,13.87,236.3,3.6,12.5,600,RCC_Hume_NP2,0.343,330.0,71.0,1,0.532,0.161,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01438,13.029002,80.22805,10,Kodambakkam,street_limited,6.08,0.73,11.32,1272.3,3.6,7.8,600,RCC_Hume_NP2,0.321,560.0,78.5,0,0.391,0.195,299.0088,49.8,0.242,1,22.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01439,13.031205,80.21183,10,Kodambakkam,street,6.08,0.76,13.12,1328.8,3.6,7.8,600,RCC_Hume_NP2,0.328,560.0,78.5,1,0.591,0.134,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01440,13.051498,80.199275,10,Kodambakkam,street,7.0,0.63,14.51,1075.8,3.6,7.8,600,RCC_Hume_NP2,0.299,560.0,78.5,0,0.391,0.182,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01441,13.040494,80.266295,9,Teynampet,street_limited,8.26,0.74,7.07,1385.5,3.6,7.8,600,RCC_Hume_NP2,0.324,540.0,78.5,1,0.583,0.135,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01442,13.060154,80.208161,10,Kodambakkam,street,9.15,0.57,13.52,600.8,3.6,7.8,600,RCC_Hume_NP2,0.284,560.0,78.5,0,0.391,0.173,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01443,13.120166,80.267832,4,Tondiarpet,street_limited,2.48,0.63,6.9,772.6,4.7,4.2,600,RCC_Hume_NP2,0.299,410.0,62.0,0,0.411,0.176,299.0088,49.8,0.242,1,87.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01444,12.962397,80.18857,12,Alandur,street,9.73,0.84,15.7,1140.2,3.6,12.5,600,RCC_Hume_NP2,0.345,330.0,71.0,0,0.332,0.23,299.0088,49.8,0.242,1,17.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01445,13.14635375,80.25732925,2,Manali,main,3.43,0.62,8.07,928.2,3.6,12.5,600,RCC_Hume_NP2,0.296,220.0,71.0,0,0.287,0.211,299.0088,49.8,0.242,1,57.0,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01446,12.968197,80.195142,12,Alandur,street,8.15,0.77,14.97,1324.9,3.6,12.5,600,RCC_Hume_NP2,0.33,330.0,71.0,1,0.532,0.154,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01447,13.038717,80.154106,11,Valasaravakkam,street,11.76,0.95,19.52,1397.9,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,20.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01448,12.938264,80.243767,14,Perungudi,street_limited,3.04,0.28,9.57,353.0,4.7,4.2,600,RCC_Hume_NP2,0.199,370.0,71.0,0,0.349,0.13,299.0088,49.8,0.242,1,70.1,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01449,13.036836,80.266719,9,Teynampet,street_limited,8.29,0.75,7.02,1399.0,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,1,0.583,0.136,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01450,12.923269,80.089248,12,Alandur,street,9.02,0.84,26.72,1181.6,3.6,12.5,600,RCC_Hume_NP2,0.345,330.0,71.0,0,0.332,0.23,299.0088,49.8,0.242,1,12.7,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_01451,12.859138,80.078677,15,Sholinganallur,street,1.19,0.24,27.9,1227.8,4.7,4.2,600,RCC_Hume_NP2,0.184,290.0,71.0,0,0.316,0.126,299.0088,49.8,0.242,1,120.7,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01452,13.092713,80.244762,6,Thiru-Vi-Ka Nagar,street,4.19,0.49,9.46,1296.8,3.6,12.5,600,RCC_Hume_NP2,0.263,420.0,71.0,0,0.37,0.166,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01453,13.041255,80.253072,9,Teynampet,service,8.18,0.74,8.54,1376.8,3.6,7.8,600,RCC_Hume_NP2,0.324,540.0,78.5,0,0.383,0.2,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01454,13.12812,80.25716,6,Thiru-Vi-Ka Nagar,street,3.68,0.57,8.09,260.1,3.6,12.5,600,RCC_Hume_NP2,0.284,420.0,71.0,0,0.37,0.179,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01455,13.058584,80.229962,10,Kodambakkam,street_limited,9.56,0.53,11.1,698.1,3.6,7.8,600,RCC_Hume_NP2,0.274,560.0,78.5,0,0.391,0.167,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01456,13.043256,80.173518,11,Valasaravakkam,street,9.43,0.92,17.37,1344.6,3.6,12.5,600,RCC_Hume_NP2,0.361,310.0,71.0,0,0.324,0.244,299.0088,49.8,0.242,1,17.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01457,13.03478,80.190536,11,Valasaravakkam,street,9.43,0.94,15.48,1386.0,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,17.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01458,12.939331,80.244733,14,Perungudi,street,2.76,0.25,9.46,280.2,4.7,4.2,600,RCC_Hume_NP2,0.188,370.0,71.0,0,0.349,0.122,299.0088,49.8,0.242,1,77.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01459,12.935587,80.201734,15,Sholinganallur,street,3.27,0.29,14.24,530.6,4.7,4.2,600,RCC_Hume_NP2,0.203,290.0,71.0,0,0.316,0.139,299.0088,49.8,0.242,1,62.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01460,12.983045,80.216631,12,Alandur,street,8.62,0.65,12.58,1282.1,3.6,12.5,600,RCC_Hume_NP2,0.303,330.0,71.0,1,0.532,0.142,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01461,13.042538,80.201665,10,Kodambakkam,street_limited,6.1,0.78,14.25,1357.7,3.6,7.8,600,RCC_Hume_NP2,0.332,560.0,78.5,0,0.391,0.202,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01462,12.985139,80.136149,12,Alandur,street,10.23,0.7,21.52,1216.3,3.6,12.5,600,RCC_Hume_NP2,0.315,330.0,71.0,0,0.332,0.21,299.0088,49.8,0.242,1,20.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01463,12.917513,80.10149,12,Alandur,main,9.08,0.84,25.36,1346.1,3.6,12.5,600,RCC_Hume_NP2,0.345,330.0,71.0,0,0.332,0.23,299.0088,49.8,0.242,1,13.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_01464,12.989997,80.259434,13,Adyar,street,5.0,0.59,7.83,1013.8,3.6,7.8,600,RCC_Hume_NP2,0.289,450.0,71.0,1,0.583,0.121,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01465,12.981106,80.234629,14,Perungudi,street,3.74,0.31,10.59,1330.5,4.7,4.2,600,RCC_Hume_NP2,0.21,370.0,71.0,0,0.349,0.137,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01466,13.169516,80.295998,1,Thiruvottiyur,street,2.99,0.58,3.77,1332.4,4.7,4.2,600,RCC_Hume_NP2,0.287,340.0,62.0,0,0.382,0.177,299.0088,49.8,0.242,1,72.6,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01467,13.077879,80.213708,8,Annanagar,street_limited,11.63,1.0,12.91,599.7,3.6,12.5,600,RCC_Hume_NP2,0.376,430.0,78.5,0,0.337,0.249,299.0088,49.8,0.242,1,14.6,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_01468,13.034832,80.211879,10,Kodambakkam,main,6.0,0.79,13.11,1386.5,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,1,0.591,0.137,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01469,13.07096,80.264943,9,Teynampet,street_limited,4.7,0.72,7.22,135.2,3.6,7.8,600,RCC_Hume_NP2,0.319,540.0,78.5,0,0.383,0.197,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01470,13.046034,80.229729,10,Kodambakkam,main,8.69,0.73,11.13,1277.6,3.6,7.8,600,RCC_Hume_NP2,0.321,560.0,78.5,0,0.391,0.195,299.0088,49.8,0.242,1,17.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01471,12.9766,80.225746,14,Perungudi,street,2.19,0.3,11.57,1394.2,4.7,4.2,600,RCC_Hume_NP2,0.206,370.0,71.0,0,0.349,0.134,299.0088,49.8,0.242,1,93.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01472,12.967541,80.198516,12,Alandur,street,7.99,0.78,14.59,1309.3,3.6,12.5,600,RCC_Hume_NP2,0.332,330.0,71.0,1,0.532,0.155,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01473,12.946734,80.254064,14,Perungudi,main,1.11,0.42,8.43,234.9,4.7,4.2,600,RCC_Hume_NP2,0.244,370.0,71.0,0,0.349,0.159,299.0088,49.8,0.242,1,124.1,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01474,13.083269,80.232625,8,Annanagar,main,9.5,0.96,10.81,914.9,3.6,12.5,600,RCC_Hume_NP2,0.369,430.0,78.5,0,0.337,0.245,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01475,12.918192,80.076432,12,Alandur,street,7.31,0.85,28.15,1332.3,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,1,0.532,0.162,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01476,12.97677,80.21495,12,Alandur,street,7.53,0.6,12.77,1393.1,3.6,12.5,600,RCC_Hume_NP2,0.291,330.0,71.0,1,0.532,0.136,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01477,13.048767,80.230037,10,Kodambakkam,street,9.1,0.69,11.1,1187.7,3.6,7.8,600,RCC_Hume_NP2,0.313,560.0,78.5,0,0.391,0.191,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01478,12.896286,80.108635,15,Sholinganallur,street,1.1,0.29,24.57,992.3,4.7,4.2,600,RCC_Hume_NP2,0.203,290.0,71.0,0,0.316,0.139,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_01479,12.94333,80.240267,14,Perungudi,street,2.45,0.34,9.96,40.0,4.7,4.2,600,RCC_Hume_NP2,0.219,370.0,71.0,0,0.349,0.143,299.0088,49.8,0.242,1,86.6,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01480,13.053771,80.184724,11,Valasaravakkam,street,8.92,0.73,16.13,967.2,3.6,12.5,600,RCC_Hume_NP2,0.321,310.0,71.0,0,0.324,0.217,299.0088,49.8,0.242,1,20.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01481,13.043003,80.149705,11,Valasaravakkam,motorway,11.49,0.92,20.01,1349.4,3.6,12.5,1600,RCC_Box_Culvert,4.935,310.0,71.0,0,0.324,3.336,299.0088,49.8,0.294,1,18.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01482,12.982891,80.141983,12,Alandur,street,10.14,0.65,20.87,1286.4,3.6,12.5,600,RCC_Hume_NP2,0.303,330.0,71.0,0,0.332,0.202,299.0088,49.8,0.242,1,19.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01483,13.057907,80.28245,9,Teynampet,service,4.82,0.47,5.28,738.8,3.6,7.8,600,RCC_Hume_NP2,0.258,540.0,78.5,0,0.383,0.159,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01484,13.058944,80.124202,11,Valasaravakkam,main,10.98,0.69,22.84,676.2,3.6,12.5,600,RCC_Hume_NP2,0.313,310.0,71.0,0,0.324,0.212,299.0088,49.8,0.242,1,15.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01485,13.000169,80.269034,13,Adyar,street,2.65,0.65,6.77,415.4,3.6,7.8,600,RCC_Hume_NP2,0.303,450.0,71.0,0,0.383,0.187,299.0088,49.8,0.242,1,82.2,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01486,13.033013,80.235227,9,Teynampet,street,5.62,0.73,10.52,1363.2,3.6,7.8,600,RCC_Hume_NP2,0.321,540.0,78.5,0,0.383,0.198,299.0088,49.8,0.242,1,17.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01487,13.017849,80.221116,12,Alandur,street_limited,8.19,0.55,12.09,770.5,3.6,12.5,600,RCC_Hume_NP2,0.279,330.0,71.0,1,0.532,0.131,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01488,13.030353,80.187744,11,Valasaravakkam,street,10.42,0.9,15.79,1308.9,3.6,12.5,600,RCC_Hume_NP2,0.357,310.0,71.0,0,0.324,0.241,299.0088,49.8,0.242,1,12.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_01489,12.977483,80.216114,12,Alandur,street,7.69,0.58,12.64,1387.2,3.6,12.5,600,RCC_Hume_NP2,0.287,330.0,71.0,1,0.532,0.134,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01490,13.098439,80.192749,8,Annanagar,street,9.95,0.75,15.23,1393.0,3.6,12.5,600,RCC_Hume_NP2,0.326,430.0,78.5,0,0.337,0.216,299.0088,49.8,0.242,1,19.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01491,13.183229,80.301901,1,Thiruvottiyur,street,2.28,0.63,3.12,759.0,4.7,4.2,600,RCC_Hume_NP2,0.299,340.0,62.0,0,0.382,0.185,299.0088,49.8,0.242,1,92.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01492,13.084457,80.236163,6,Thiru-Vi-Ka Nagar,street,3.0,0.65,10.42,976.2,3.6,12.5,600,RCC_Hume_NP2,0.303,420.0,71.0,0,0.37,0.191,299.0088,49.8,0.242,1,72.0,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_01493,13.023235,80.230638,9,Teynampet,street,4.72,0.57,11.03,1053.7,3.6,7.8,600,RCC_Hume_NP2,0.284,540.0,78.5,0,0.383,0.175,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01494,12.926061,80.096063,12,Alandur,street,10.04,0.81,25.97,1065.6,3.6,12.5,600,RCC_Hume_NP2,0.339,330.0,71.0,0,0.332,0.226,299.0088,49.8,0.242,1,18.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01495,13.058145,80.228031,10,Kodambakkam,street_limited,9.6,0.52,11.32,724.6,3.6,7.8,600,RCC_Hume_NP2,0.271,560.0,78.5,0,0.391,0.165,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_01496,12.939331,80.244733,14,Perungudi,street_limited,2.76,0.25,9.46,280.2,4.7,4.2,600,RCC_Hume_NP2,0.188,370.0,71.0,0,0.349,0.122,299.0088,49.8,0.242,1,77.9,Severe (45-100 cm),Only Heavy Rescue Trucks
